country,iso2c,iso3c,year,status,lastupdated,lifeExp,pop,gdpPercap,region,capital,longitude,latitude,income,lending
Colombia,CO,COL,1963,,2022-09-16,58.825,17629978,1986.32567852691,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1995,,2022-09-16,71.112,36421438,4118.62802709458,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2007,,2022-09-16,74.732,43737512,4890.27760745772,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1979,,2022-09-16,66.451,26312996,3145.66621457198,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2020,,2022-09-16,77.46,50882884,5871.16172866834,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1976,,2022-09-16,64.994,24608102,2825.18097604089,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2015,,2022-09-16,76.531,47520667,6175.87602970258,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1992,,2022-09-16,70.161,34422568,3714.61879723649,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1989,,2022-09-16,69.591,32457497,3559.63289604297,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1994,,2022-09-16,70.752,35758978,3987.48220950236,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2019,,2022-09-16,77.287,50339443,6384.53577007881,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2016,,2022-09-16,76.732,48175048,6219.14969133042,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1993,,2022-09-16,70.433,35091272,3840.06784048433,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2018,,2022-09-16,77.109,49661056,6271.87512055936,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2017,,2022-09-16,76.925,48909844,6208.98702035873,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1991,,2022-09-16,69.936,33758328,3640.45502531114,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1990,,2022-09-16,69.75,33102569,3639.71922481747,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Comoros,KM,COM,1972,,2022-09-16,46.557,239229,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1983,,2022-09-16,52.58,336088,1366.51586709321,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1976,,2022-09-16,48.356,265958,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1965,,2022-09-16,43.446,207429,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1971,,2022-09-16,46.103,234645,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1982,,2022-09-16,51.925,326944,1340.12203985747,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1960,,2022-09-16,41.447,191122,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1973,,2022-09-16,47.001,244207,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1974,,2022-09-16,47.441,250107,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1975,,2022-09-16,47.887,257285,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2014,,2022-09-16,63.214,759390,1257.6825105024,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2011,,2022-09-16,62.24,706578,1228.28456209085,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2012,,2022-09-16,62.595,723865,1236.9389438068,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2013,,2022-09-16,62.922,741511,1261.43314271012,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1970,,2022-09-16,45.642,230055,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2015,,2022-09-16,63.471,777435,1242.58560784999,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2016,,2022-09-16,63.7,795597,1254.53720500038,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1996,,2022-09-16,58.972,488625,1109.31642705493,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1984,,2022-09-16,53.221,345455,1384.1077489942,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2010,,2022-09-16,61.862,689696,1208.28448860234,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1995,,2022-09-16,58.722,475394,1155.11097550102,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1987,,2022-09-16,55.033,376647,1344.3388135541,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2017,,2022-09-16,63.912,813890,1273.13444849632,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1985,,2022-09-16,53.843,355337,1376.2949120797,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1986,,2022-09-16,54.446,365765,1362.02762581577,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2020,,2022-09-16,64.525,869595,1253.04454064659,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2021,,2022-09-16,NA,888456,1255.23819283004,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1993,,2022-09-16,58.038,449270,1245.40615807583,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1994,,2022-09-16,58.407,462280,1146.48865870703,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1969,,2022-09-16,45.179,225324,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2009,,2022-09-16,61.475,673251,1192.73943877251,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1961,,2022-09-16,41.846,194149,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1962,,2022-09-16,42.245,197202,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1963,,2022-09-16,42.644,200371,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1964,,2022-09-16,43.043,203762,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2001,,2022-09-16,59.529,555895,1187.8264148663,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2018,,2022-09-16,64.118,832322,1290.28688619226,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2019,,2022-09-16,64.321,850891,1284.35233431115,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2004,,2022-09-16,59.904,597230,1177.2964285644,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1966,,2022-09-16,43.858,211477,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1967,,2022-09-16,44.283,215900,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1968,,2022-09-16,44.724,220574,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1981,,2022-09-16,51.265,317617,1296.70281796273,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2008,,2022-09-16,61.094,657227,1183.46679787947,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2000,,2022-09-16,59.46,542358,1189.71896400957,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1997,,2022-09-16,59.16,501955,1123.37714256938,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1998,,2022-09-16,59.294,515382,1108.14247466212,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1999,,2022-09-16,59.388,528853,1100.69774420578,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1978,,2022-09-16,49.406,286628,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1988,,2022-09-16,55.605,387964,1340.19777537264,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1989,,2022-09-16,56.154,399638,1259.67198814788,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1977,,2022-09-16,48.86,275903,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1990,,2022-09-16,56.677,411598,1285.33843574858,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1979,,2022-09-16,49.992,297451,NA,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1980,,2022-09-16,50.615,307831,1288.13954351536,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2007,,2022-09-16,60.734,641624,1166.01823127984,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1991,,2022-09-16,57.168,423873,1180.77231489998,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1992,,2022-09-16,57.623,436454,1244.56381268032,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2006,,2022-09-16,60.407,626427,1184.82649828143,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2002,,2022-09-16,59.617,569480,1186.44822134568,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2003,,2022-09-16,59.738,583213,1182.88433440733,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2005,,2022-09-16,60.126,611625,1182.20808547938,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
"Congo, Dem. Rep.",CD,COD,1995,,2022-09-16,49.111,41576239,485.41705660352,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1967,,2022-09-16,42.868,18378620,1235.11547204301,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1998,,2022-09-16,49.233,44849968,413.536327905714,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2007,,2022-09-16,55.091,58453687,381.455567739075,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1996,,2022-09-16,49.04,42757239,467.179855662699,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1997,,2022-09-16,49.066,43827191,430.173534737691,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1966,,2022-09-16,42.549,17862052,1283.48665981526,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1999,,2022-09-16,49.557,45919615,386.65620703692,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2000,,2022-09-16,50.041,47105830,350.87083320079,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2001,,2022-09-16,50.667,48428534,334.120044286685,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1969,,2022-09-16,43.563,19459818,1330.56733159671,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2006,,2022-09-16,54.401,56578046,370.88583457387,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1981,,2022-09-16,46.651,27040329,1019.47494621824,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1968,,2022-09-16,43.208,18913874,1252.16168016753,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1987,,2022-09-16,48.221,31528702,1006.26506882937,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1970,,2022-09-16,43.915,20011033,1290.74529013517,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1971,,2022-09-16,44.247,20564062,1331.45832351592,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1986,,2022-09-16,47.955,30683877,1007.02633163093,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1978,,2022-09-16,45.833,24956387,1051.53473709007,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1979,,2022-09-16,46.086,25663598,1026.95552621552,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1980,,2022-09-16,46.363,26358905,1021.81222224689,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1994,,2022-09-16,49.22,40252973,497.889314131418,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1963,,2022-09-16,41.755,16461828,1323.70839977514,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1964,,2022-09-16,41.995,16903830,1257.63919650716,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1965,,2022-09-16,42.257,17369882,1236.10193512214,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2009,,2022-09-16,56.35,62448572,390.112108886828,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2010,,2022-09-16,56.909,64563853,404.151614082661,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2011,,2022-09-16,57.427,66755151,417.757028533925,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1972,,2022-09-16,44.545,21121360,1298.28631813105,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2002,,2022-09-16,51.385,49871670,334.015687788528,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2003,,2022-09-16,52.144,51425583,341.990665294126,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2004,,2022-09-16,52.917,53068869,353.731899572971,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1960,,2022-09-16,41.098,15248256,1257.06274506398,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1961,,2022-09-16,41.312,15637700,1092.74517344473,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1962,,2022-09-16,41.529,16041187,1291.10151788621,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2019,,2022-09-16,60.681,86790568,512.586319368358,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1982,,2022-09-16,46.937,27717293,990.023457576151,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1983,,2022-09-16,47.208,28403858,979.731437054273,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1984,,2022-09-16,47.461,29119663,1008.60134101268,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1985,,2022-09-16,47.705,29881222,987.494406672002,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2021,,2022-09-16,NA,92377986,517.926785958541,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1976,,2022-09-16,45.41,23560470,1167.85139609326,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1973,,2022-09-16,44.804,21690448,1367.0967852882,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1974,,2022-09-16,45.026,22282127,1372.45661237409,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1975,,2022-09-16,45.222,22903587,1268.70115937019,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1990,,2022-09-16,49.043,34612023,849.552585839652,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1977,,2022-09-16,45.609,24249127,1143.3179064029,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2018,,2022-09-16,60.368,84068092,506.958273711373,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2005,,2022-09-16,53.675,54785894,363.667547892057,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2013,,2022-09-16,58.381,71358804,453.9989386694,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1991,,2022-09-16,49.225,35908240,749.926642957643,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2008,,2022-09-16,55.743,60411195,392.074716646854,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2020,,2022-09-16,60.971,89561404,505.348338974061,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2017,,2022-09-16,60.026,81398765,494.781248470007,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2014,,2022-09-16,58.828,73767445,480.766191513309,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1988,,2022-09-16,48.502,32443784,982.482985335638,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1989,,2022-09-16,48.787,33464767,940.448986931474,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1992,,2022-09-16,49.311,37333917,645.553646412776,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1993,,2022-09-16,49.302,38815835,537.277226009004,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2015,,2022-09-16,59.254,76244532,497.317039077365,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2012,,2022-09-16,57.914,69020749,432.678407381046,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2016,,2022-09-16,59.655,78789130,492.802774947731,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Rep.",CG,COG,1976,,2022-09-16,52.944,1582361,1766.76148124208,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1972,,2022-09-16,51.514,1406510,1565.7438603787,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1971,,2022-09-16,51.126,1365891,1484.38819668159,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1962,,2022-09-16,46.928,1069236,1336.90807313733,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1975,,2022-09-16,52.6,1536658,1802.78945578473,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2011,,2022-09-16,60.785,4394842,2407.89357893617,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2012,,2022-09-16,61.423,4510197,2579.69897905051,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1970,,2022-09-16,50.725,1326894,1418.07039570357,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1961,,2022-09-16,46.338,1043119,1302.61474956517,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2016,,2022-09-16,63.556,4980996,2129.71546230287,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1973,,2022-09-16,51.888,1448632,1645.34848831604,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1974,,2022-09-16,52.249,1492055,1723.43258958082,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1969,,2022-09-16,50.313,1289519,1371.9370775567,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1982,,2022-09-16,54.76,1884873,2697.30440891557,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1983,,2022-09-16,54.978,1940454,2773.42116213997,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2013,,2022-09-16,62.022,4622757,2498.95445503851,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2014,,2022-09-16,62.582,4736965,2602.5047625651,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2015,,2022-09-16,63.097,4856093,2448.52377758887,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1987,,2022-09-16,55.247,2171319,2444.85548034562,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2017,,2022-09-16,63.954,5110701,1984.69852756762,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2018,,2022-09-16,64.29,5244363,1841.17390316672,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2019,,2022-09-16,64.57,5380504,1793.02808317909,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2020,,2022-09-16,64.804,5518092,1639.23743525306,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2021,,2022-09-16,NA,5657017,1543.0167124087,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1980,,2022-09-16,54.226,1777932,1967.00910270376,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1994,,2022-09-16,52.984,2632345,2091.08773572273,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1995,,2022-09-16,52.583,2707532,2114.04153492712,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1996,,2022-09-16,52.252,2785815,2142.7895229156,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1997,,2022-09-16,52.016,2867283,2068.8985228264,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1985,,2022-09-16,55.26,2054308,2769.23924050336,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1986,,2022-09-16,55.294,2112359,2508.34587507928,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1960,,2022-09-16,45.721,1018254,1231.57791961739,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2001,,2022-09-16,52.517,3217930,2080.32423290584,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1963,,2022-09-16,47.486,1096638,1250.98035121884,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
